university,51_2,51_6,50_1,50_5,61_1,61_5,62_1,62_5,63_1,63_5,64_1,64_5,53_1,53_5,52_1,52_5,21_1,21_5,22_1,22_5,23_1,23_5,46_1,46_5,44_1,44_5,45_1,45_5,42_1,42_5,43_1,43_5,41_1,41_5,11_11,11_15,13_1,13_5,12_1,12_5,15_1,15_5,14_1,14_5,33_1,33_5,32_1,32_5,31_1,31_5,37_1,37_5,36_1,36_5,35_1,35_5,34_11,34_15,54_1,54_5,65_11,65_15
首都体育学院,46.3333333333,38.6666666667,24.6666666667,23.6666666667,-1,-1,23.0,29.3333333333,-1,-1,-1,-1,52.6666666667,32.0,-1,-1,-1,-1,78.0,83.0,-1,-1,-1,-1,-1,-1,-1,-1,20.0,37.3333333333,-1,-1,37.6666666667,47.0,28.6666666667,21.0,43.6666666667,47.6666666667,-1,-1,-1,-1,38.0,38.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
湖南人文科技学院,18.6666666667,22.3333333333,9.33333333333,29.0,11.6666666667,19.0,18.6666666667,3.0,7.0,3.0,6.33333333333,3.33333333333,20.6666666667,11.6666666667,20.6666666667,9.33333333333,8.33333333333,9.0,15.3333333333,30.6666666667,29.0,28.0,3.0,-4.0,4.0,2.33333333333,54.0,45.6666666667,15.3333333333,23.0,10.0,12.3333333333,17.0,20.0,-14.0,-13.0,17.3333333333,24.6666666667,-8.66666666667,-6.66666666667,23.6666666667,-1,13.3333333333,21.6666666667,139.333333333,141.333333333,2.0,2.0,7.0,-1,34.0,29.0,3.0,1.0,-1,-1,10.3333333333,-1,42.0,-1,18.6666666667,28.3333333333
安庆师范学院,19.3333333333,23.0,-1,-1,10.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.3333333333,-1,-1,-1,-1,-1,30.0,22.0,13.6666666667,-3.0,-1,-1,57.6666666667,41.6666666667,11.6666666667,15.3333333333,17.0,-1,13.3333333333,21.6666666667,-1,-1,21.6666666667,14.0,-1,-1,26.3333333333,21.6666666667,13.6666666667,-1,146.666666667,160.0,4.0,-1,-1,-1,20.3333333333,19.6666666667,8.66666666667,1.0,-1,-1,23.6666666667,23.0,-1,-1,-1,-1
山东科技大学,75.6666666667,84.6666666667,34.3333333333,43.0,64.6666666667,76.3333333333,34.5,75.0,61.3333333333,75.0,50.0,52.6666666667,54.0,92.0,91.3333333333,111.333333333,50.0,67.3333333333,111.333333333,114.666666667,119.666666667,149.333333333,51.3333333333,33.3333333333,27.6666666667,39.3333333333,102.0,121.0,61.6666666667,79.6666666667,50.0,98.3333333333,67.3333333333,99.3333333333,28.3333333333,14.0,69.6666666667,97.6666666667,38.0,67.6666666667,92.6666666667,126.333333333,66.3333333333,83.0,172.333333333,203.666666667,19.0,32.3333333333,19.0,26.0,73.3333333333,107.666666667,51.3333333333,72.0,110.666666667,140.333333333,58.3333333333,83.6666666667,-1,93.3333333333,71.6666666667,73.0
上海健康医学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.0,28.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
齐鲁师范学院,-1,-1,-1,-1,-1,-1,8.0,2.33333333333,-1,-1,-1,-1,-1,-1,6.0,4.33333333333,-1,-1,35.6666666667,30.0,-1,-1,-1,-1,-1,-1,-1,-1,15.0,13.3333333333,-1,-1,17.0,18.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.6666666667,28.6666666667,-1,-1,-1,-1,14.3333333333,-1,-1,-1,-1,-1
东华大学,-1,112.666666667,-1,98.3333333333,-1,123.333333333,-1,110.0,-1,133.666666667,-1,97.0,-1,141.0,-1,164.0,122.0,144.666666667,-1,158.333333333,-1,184.0,-1,137.0,-1,91.0,-1,183.333333333,-1,113.333333333,-1,136.0,-1,125.333333333,-1,93.6666666667,-1,122.0,-1,136.0,-1,194.0,-1,116.333333333,222.333333333,265.0,52.3333333333,52.6666666667,79.0,107.0,102.0,146.666666667,-1,105.0,-1,188.666666667,85.3333333333,118.333333333,-1,164.0,-1,150.666666667
辽宁石油化工大学,20.0,43.6666666667,-1,21.0,25.0,36.0,24.5,76.0,-1,18.6666666667,-1,10.0,-1,32.6666666667,33.0,102.333333333,28.3333333333,87.0,72.3333333333,125.666666667,52.6666666667,115.0,-1,52.0,2.0,11.3333333333,-1,69.6666666667,-1,37.3333333333,35.0,44.3333333333,58.6666666667,83.3333333333,-1.33333333333,-3.33333333333,34.6666666667,85.0,22.5,35.0,-1,83.3333333333,26.0,51.0,-1,162.666666667,-1,9.66666666667,-0.999,-0.999,30.6666666667,87.6666666667,-1,25.6666666667,-1,62.0,46.6666666667,60.6666666667,56.5,-1,33.6666666667,32.3333333333
河北中医学院,47.0,42.5,25.0,28.5,50.5,30.0,44.5,26.0,-1,-1,-1,-1,-1,34.0,46.5,23.5,40.5,34.5,64.5,45.0,73.0,78.5,-1,-1,19.0,17.5,-1,72.0,13.5,21.5,55.5,46.5,42.5,52.0,-1,24.0,28.6666666667,30.6666666667,35.5,35.5,75.0,107.0,24.5,43.0,172.0,202.5,24.0,24.5,-1,-1,46.0,42.5,9.5,11.0,58.0,71.0,28.5,14.5,-1,-1,-1,-1
中国矿业大学(北京),-1,104.666666667,-1,90.0,84.3333333333,115.333333333,-1,105.0,-1,103.0,-1,82.6666666667,-1,125.333333333,-1,144.666666667,-1,140.333333333,130.0,152.0,-1,176.666666667,96.0,110.333333333,-1,72.3333333333,-1,157.0,71.0,102.666666667,88.6666666667,124.333333333,84.3333333333,120.0,74.0,90.3333333333,89.3333333333,123.333333333,98.6666666667,141.0,-1,192.666666667,80.6666666667,115.333333333,201.0,243.0,36.6666666667,40.6666666667,-1,-1,96.0,136.666666667,65.0,92.3333333333,-1,170.333333333,72.0,107.666666667,-1,162.0,-1,122.0
四川文理学院,12.0,18.3333333333,16.6666666667,23.0,-1,-1,2.66666666667,-0.666666666667,8.66666666667,6.0,9.33333333333,2.0,23.6666666667,29.0,11.6666666667,13.3333333333,8.0,17.0,9.0,40.0,-1,-1,-6.0,-1.33333333333,-1,-1,43.6666666667,21.0,18.3333333333,20.3333333333,4.0,5.0,19.0,18.6666666667,-1,-1,15.0,29.3333333333,-1,-1,-1,-1,6.66666666667,5.0,-1,-1,-1,-1,-1,-1,19.3333333333,10.0,-0.999,8.33333333333,27.3333333333,33.5,3.33333333333,19.6666666667,-1,-1,36.6666666667,30.6666666667
九江学院,35.6666666667,32.0,17.0,30.3333333333,27.6666666667,23.3333333333,17.6666666667,16.0,18.0,9.33333333333,10.0,12.6666666667,28.3333333333,27.3333333333,27.3333333333,26.6666666667,12.0,17.0,36.3333333333,32.6666666667,26.6666666667,39.3333333333,21.3333333333,12.0,9.66666666667,12.6666666667,74.0,70.0,18.3333333333,14.6666666667,19.0,30.3333333333,35.0,37.3333333333,-11.6666666667,-11.0,29.3333333333,30.6666666667,0.666666666667,-3.33333333333,39.3333333333,65.3333333333,21.0,11.3333333333,158.666666667,174.666666667,5.0,3.33333333333,3.33333333333,8.66666666667,27.6666666667,18.3333333333,10.3333333333,10.0,58.0,82.0,28.0,24.6666666667,-1,-1,28.3333333333,32.6666666667
浙江工商大学,89.6666666667,105.0,78.6666666667,89.0,-1,-1,83.0,95.0,-1,-1,56.6666666667,74.0,116.666666667,124.333333333,66.5,91.5,63.3333333333,89.6666666667,132.666666667,137.333333333,114.0,132.666666667,130.666666667,144.666666667,50.6666666667,50.0,144.0,177.0,73.6666666667,101.666666667,65.3333333333,87.0,68.3333333333,89.6666666667,20.3333333333,27.6666666667,62.3333333333,78.0,41.0,74.0,-1,-1,69.6666666667,95.6666666667,207.0,239.333333333,40.0,41.0,33.0,34.3333333333,95.6666666667,134.0,77.0,97.6666666667,129.666666667,172.0,80.6666666667,99.6666666667,-1,-1,-1,163.0
甘肃中医药大学,60.0,64.0,-1,-1,-1,-1,51.0,63.0,26.0,25.0,-1,-1,50.0,48.0,36.0,38.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107.0,90.0,-1,-1,32.0,46.0,52.0,54.0,-1,-1,39.0,42.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.0,47.0,-1,-1,-1,-1,-1,-1,-1,-1,59.0,56.0
广西师范学院,25.5,13.6666666667,18.0,21.6666666667,13.6666666667,6.0,-1.66666666667,5.0,-1,-1,-1,-1,19.0,8.0,13.3333333333,9.66666666667,10.0,6.0,31.0,17.6666666667,37.6666666667,30.0,7.66666666667,3.0,3.5,6.5,73.3333333333,80.3333333333,11.0,6.0,23.0,6.0,33.0,23.0,-1,-1,12.0,18.3333333333,-1,4.0,44.0,44.3333333333,17.0,25.0,147.666666667,125.0,4.0,-1,-1,-1,19.6666666667,24.0,12.0,5.33333333333,37.0,32.6666666667,14.0,6.0,-1,-1,-1,-1
云南警官学院,29.6666666667,33.0,6.66666666667,29.3333333333,28.3333333333,25.0,28.0,18.3333333333,20.3333333333,10.0,8.33333333333,0.333333333333,32.3333333333,35.6666666667,47.0,60.0,32.6666666667,53.0,42.6666666667,26.6666666667,48.0,70.0,11.0,-7.33333333333,12.6666666667,11.3333333333,64.6666666667,83.3333333333,22.0,23.3333333333,23.0,34.6666666667,19.0,25.0,-5.66666666667,-7.33333333333,32.6666666667,31.3333333333,9.66666666667,32.6666666667,41.0,64.3333333333,29.3333333333,39.0,140.666666667,169.666666667,3.33333333333,8.33333333333,4.66666666667,-2.5,28.3333333333,60.0,12.3333333333,11.0,50.3333333333,63.3333333333,29.6666666667,26.0,58.5,49.3333333333,34.5,18.5
闽江学院,44.3333333333,39.6666666667,13.6666666667,11.6666666667,28.6666666667,23.6666666667,21.0,10.3333333333,15.6666666667,17.0,14.0,9.66666666667,44.0,32.6666666667,44.0,38.0,11.0,14.6666666667,73.3333333333,34.0,-1,-1,56.3333333333,44.0,27.3333333333,20.3333333333,84.0,83.3333333333,23.6666666667,24.3333333333,40.6666666667,56.6666666667,42.0,42.0,-5.33333333333,-9.33333333333,32.0,38.0,10.0,10.6666666667,38.0,42.3333333333,18.3333333333,20.6666666667,112.0,124.333333333,34.6666666667,37.6666666667,16.6666666667,10.3333333333,83.3333333333,120.666666667,62.0,74.3333333333,120.666666667,159.333333333,58.3333333333,76.3333333333,78.0,26.6666666667,46.0,48.0
烟台大学,59.3333333333,54.3333333333,32.3333333333,44.0,52.3333333333,50.3333333333,61.0,76.0,42.6666666667,31.6666666667,31.3333333333,27.0,86.3333333333,87.6666666667,93.6666666667,112.333333333,63.3333333333,75.0,95.0,97.0,86.0,110.0,78.6666666667,72.0,24.0,34.0,94.0,107.666666667,43.0,50.3333333333,55.6666666667,72.6666666667,54.3333333333,77.3333333333,22.6666666667,27.6666666667,57.0,75.6666666667,41.0,45.3333333333,109.333333333,143.666666667,57.3333333333,81.6666666667,176.0,193.333333333,22.3333333333,32.3333333333,-1,-1,72.0,87.3333333333,53.3333333333,63.6666666667,80.6666666667,97.3333333333,61.0,61.6666666667,-1,-1,116.666666667,94.3333333333
青岛科技大学,-1,82.6666666667,-1,63.6666666667,64.3333333333,83.3333333333,60.0,83.6666666667,-1,81.6666666667,-1,54.3333333333,-1,97.6666666667,74.0,110.0,-1,109.666666667,-1,130.666666667,-1,153.333333333,-1,63.3333333333,-1,-1,-1,136.666666667,-1,86.0,-1,102.333333333,61.5,98.3333333333,-1,12.6666666667,-1,96.6666666667,-1,89.0,132.0,148.666666667,-1,81.3333333333,-1,207.0,-1,33.6666666667,-1,23.0,73.0,106.666666667,-1,73.0,-1,139.666666667,-1,84.6666666667,-1,-1,104.666666667,112.333333333
沈阳理工大学,40.3333333333,71.3333333333,21.0,34.0,31.0,45.6666666667,32.6666666667,68.3333333333,-1,-1,-1,-1,43.3333333333,53.6666666667,28.6666666667,64.0,39.3333333333,87.3333333333,67.6666666667,129.333333333,78.6666666667,137.666666667,24.0,23.3333333333,15.3333333333,20.0,73.0,85.6666666667,27.0,47.6666666667,40.0,62.6666666667,44.0,74.6666666667,23.0,12.0,48.0,87.6666666667,18.5,39.0,90.0,153.333333333,40.0,73.3333333333,155.666666667,185.0,11.6666666667,17.6666666667,10.6666666667,12.6666666667,41.0,93.0,23.0,46.3333333333,63.0,84.3333333333,30.6666666667,61.6666666667,44.0,42.0,-1,50.0
泉州师范学院,30.3333333333,11.0,11.0,11.3333333333,21.0,11.3333333333,11.6666666667,-2.33333333333,-1,-1,-1,-1,19.0,10.3333333333,24.6666666667,13.0,18.6666666667,-1,46.5,25.6666666667,33.0,31.0,33.3333333333,37.0,-1,10.6666666667,72.3333333333,68.0,23.3333333333,19.6666666667,38.0,41.0,27.3333333333,20.6666666667,-1,-1,25.0,24.3333333333,-1,-1,-1,23.3333333333,22.0,20.6666666667,161.0,182.333333333,-1,-1,-1,-1,-1,23.3333333333,31.0,28.3333333333,72.0,79.3333333333,24.3333333333,19.3333333333,32.0,-1,21.6666666667,-1
广东石油化工学院,43.0,32.0,-1,24.3333333333,-1,30.3333333333,10.0,21.3333333333,-1,-1,-1,-1,27.3333333333,15.6666666667,15.3333333333,28.3333333333,-1,43.6666666667,-1,57.6666666667,-1,82.0,-1,20.0,5.0,8.66666666667,47.0,80.0,15.0,33.6666666667,30.3333333333,58.3333333333,28.0,47.0,-1,-1,-1,52.3333333333,-1,4.66666666667,-1,-1,11.6666666667,17.0,-1,157.0,4.33333333333,12.0,-1,7.5,-1,38.0,6.0,45.0,21.0,88.6666666667,18.6666666667,29.3333333333,-1,-1,-1,35.0
北京邮电大学,97.3333333333,145.0,-1,130.0,114.0,167.0,-1,154.666666667,-1,186.0,-1,139.0,-1,174.666666667,-1,204.666666667,117.333333333,187.0,-1,202.666666667,161.666666667,222.333333333,-1,174.0,-1,111.333333333,-1,220.666666667,89.3333333333,142.333333333,105.0,171.333333333,101.666666667,152.666666667,111.666666667,145.666666667,109.666666667,156.0,122.666666667,172.666666667,-1,236.666666667,90.3333333333,146.0,-1,276.666666667,38.0,59.3333333333,-1,113.333333333,109.666666667,171.666666667,82.0,136.333333333,-1,213.0,94.0,146.333333333,-1,288.333333333,-1,196.666666667
川北医学院,17.3333333333,97.6666666667,27.0,68.0,-1,53.3333333333,36.0,70.0,5.0,48.6666666667,-1,30.3333333333,38.6666666667,94.6666666667,-1,85.0,-1,40.6666666667,-1,-1,-1,-1,8.66666666667,27.0,-1,26.6666666667,64.0,104.0,28.0,27.3333333333,15.0,63.3333333333,49.0,60.0,-1,-1,-1,57.0,-1,-1,-1,-1,-1,-1,-1,202.333333333,-1,28.3333333333,-1,-1,-1,57.3333333333,-1,31.6666666667,57.6666666667,104.0,13.0,30.6666666667,-1,91.0,44.0,76.3333333333
成都信息工程大学,73.0,97.0,30.0,44.0,34.0,48.0,46.0,59.0,40.0,32.0,29.0,30.0,57.0,73.0,58.0,79.0,39.0,82.0,81.0,100.0,68.0,122.0,72.0,63.0,26.0,43.0,131.0,151.0,40.0,63.0,44.0,70.0,53.0,76.0,9.0,12.0,49.0,73.0,18.0,56.0,83.0,129.0,55.0,82.0,200.0,238.0,17.0,25.0,3.0,17.0,50.0,76.0,35.0,44.0,74.0,128.0,35.0,45.0,101.0,-1,71.0,75.0
内江师范学院,16.3333333333,17.6666666667,11.6666666667,18.0,10.3333333333,19.0,6.66666666667,-7.0,16.0,15.3333333333,0.5,0.0,12.0,-1,15.3333333333,27.0,-1,-1,15.0,19.5,-1,39.0,-3.0,-6.33333333333,-1,-1,66.0,50.0,9.5,-1,-1,-1,4.33333333333,19.5,-1,-1,7.0,13.6666666667,-1,-1,17.0,20.0,-1,-1,145.666666667,137.333333333,-1,2.0,-1,-1,-1,6.0,-10.0,-12.5,30.0,41.6666666667,-1,-1,-1,-1,29.6666666667,30.0
江西师范大学,53.6666666667,55.3333333333,38.3333333333,29.3333333333,42.6666666667,32.6666666667,42.3333333333,36.6666666667,28.6666666667,17.6666666667,23.0,13.0,45.6666666667,36.6666666667,52.0,48.0,44.0,25.0,78.0,40.3333333333,70.6666666667,69.6666666667,85.6666666667,82.0,39.0,39.6666666667,100.333333333,93.6666666667,43.3333333333,49.0,56.3333333333,64.3333333333,51.0,44.0,2.5,8.5,45.3333333333,48.6666666667,16.6666666667,27.0,73.0,82.0,38.0,38.6666666667,173.333333333,190.333333333,18.6666666667,13.0,25.6666666667,22.3333333333,52.6666666667,73.3333333333,50.3333333333,63.3333333333,87.3333333333,110.666666667,40.6666666667,40.0,-1,-1,-1.33333333333,8.66666666667
西华大学,58.3333333333,82.0,42.0,59.3333333333,40.3333333333,43.6666666667,39.0,56.6666666667,-1,-1,-1,-1,59.3333333333,78.0,69.3333333333,97.6666666667,23.3333333333,36.3333333333,61.0,50.6666666667,57.3333333333,81.3333333333,63.0,61.3333333333,18.0,21.0,86.6666666667,122.666666667,37.0,45.6666666667,48.6666666667,60.0,48.3333333333,62.0,-1,3.5,44.6666666667,59.3333333333,14.3333333333,18.6666666667,60.6666666667,80.0,38.0,63.0,164.0,172.666666667,13.6666666667,22.6666666667,13.6666666667,21.3333333333,45.0,77.0,36.3333333333,51.3333333333,66.0,90.6666666667,33.0,73.0,-1,-1,22.3333333333,23.3333333333
武汉轻工大学,-1,51.6666666667,-1,35.3333333333,-1,38.0,31.0,27.0,-1,14.5,-1,15.5,41.5,49.0,40.0,56.6666666667,-1,40.3333333333,-1,70.0,-1,85.6666666667,16.0,32.3333333333,24.0,34.6666666667,90.0,110.666666667,37.6666666667,58.0,48.6666666667,72.6666666667,33.0,61.6666666667,-1,-5.33333333333,42.0,62.0,11.0,23.3333333333,57.6666666667,80.6666666667,35.3333333333,48.6666666667,168.666666667,191.333333333,11.3333333333,14.0,5.66666666667,18.3333333333,33.0,67.3333333333,36.6666666667,50.3333333333,73.6666666667,93.3333333333,36.3333333333,46.0,-1,-1,52.6666666667,48.0
绵阳师范学院,24.0,23.3333333333,21.6666666667,28.6666666667,18.3333333333,25.6666666667,19.0,16.0,20.0,10.0,9.33333333333,6.33333333333,28.3333333333,30.6666666667,20.3333333333,15.0,9.33333333333,11.0,12.0,28.6666666667,14.3333333333,41.0,1.66666666667,-0.333333333333,0.5,2.5,48.0,30.0,11.0,7.0,12.6666666667,6.0,13.0,8.66666666667,-1,-1,14.3333333333,14.0,-6.66666666667,-10.0,29.0,28.6666666667,21.0,17.6666666667,153.333333333,139.666666667,2.66666666667,1.33333333333,8.5,15.0,21.0,18.6666666667,1.33333333333,-4.33333333333,45.6666666667,56.0,7.0,-1.5,46.3333333333,-1,45.0,36.0
南方科技大学,-1,129.333333333,-1,108.0,-1,142.0,-1,-1,-1,-1,-1,-1,-1,186.0,-1,177.0,-1,139.5,-1,-1,-1,-1,-1,-1,-1,106.0,-1,224.0,-1,138.0,-1,155.0,-1,133.333333333,-1,-1,-1,122.666666667,-1,-1,-1,-1,-1,139.5,-1,266.666666667,-1,52.0,-1,101.0,-1,155.333333333,-1,120.333333333,-1,-1,-1,138.333333333,-1,-1,-1,-1
河南警察学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.0,24.0,-1,-1,-1,-5.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
西安美术学院,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.0,18.0,-1,-1,-112.0,-1,-1,-1,-1,-1,-1,-45.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.0,-1,-1,-1
内蒙古农业大学,-1,21.0,-1,10.6666666667,-1,22.3333333333,-1,9.0,-64.0,-17.6666666667,-1,-0.666666666667,-1,7.33333333333,-1,6.0,-8.0,10.0,-1,20.0,-1,24.3333333333,-1,-16.6666666667,-1,-0.333333333333,-1,28.0,-1,11.3333333333,-1,17.3333333333,-1,23.0,-10.6666666667,-8.33333333333,-1,35.3333333333,-1,5.66666666667,31.6666666667,60.6666666667,-1,31.0,-1,137.666666667,-1,2.66666666667,-1,-1,-1,33.0,-1,-0.666666666667,-1,32.6666666667,-1,10.6666666667,-1,-1,-1,-71.6666666667
新余学院,14.6666666667,19.6666666667,-1,-1,-1,-1,2.33333333333,3.66666666667,-1,-1,-1.5,3.5,28.0,9.66666666667,7.0,8.0,-1,-1,7.0,25.0,-1,-1,1.0,9.66666666667,3.0,11.0,41.0,48.6666666667,-1,-1,-1,-1,13.0,12.6666666667,-1,-12.0,10.6666666667,23.0,-1,-1,22.0,28.6666666667,5.66666666667,6.66666666667,156.0,166.666666667,7.66666666667,4.0,8.0,12.6666666667,18.3333333333,18.0,0.333333333333,-1.33333333333,47.3333333333,65.3333333333,4.5,14.3333333333,-1,-1,20.0,9.0
安顺学院,12.6666666667,17.3333333333,5.66666666667,9.0,-1,-1,-7.0,5.0,-1,-1,-1,-1,-0.666666666667,1.0,1.0,2.0,2.66666666667,10.0,-1,-1,13.0,24.0,-16.3333333333,-16.0,-0.999,-4.0,19.0,18.3333333333,7.66666666667,7.0,3.0,7.33333333333,4.0,3.0,-1,-1,12.3333333333,5.0,-11.0,-11.0,10.6666666667,21.6666666667,0.0,-3.66666666667,-1,-1,1.66666666667,1.0,-1,-1,10.6666666667,19.6666666667,-2.0,-16.0,29.3333333333,23.6666666667,-1,-1,-1,-1,-1,-1
湖北大学,73.6666666667,91.0,68.6666666667,77.0,76.3333333333,81.3333333333,27.6666666667,41.3333333333,56.3333333333,82.3333333333,54.6666666667,46.6666666667,81.3333333333,84.6666666667,82.3333333333,119.666666667,75.0,98.6666666667,-1,-1,119.333333333,134.0,79.6666666667,86.3333333333,22.6666666667,33.6666666667,120.0,146.333333333,65.6666666667,86.3333333333,79.3333333333,105.333333333,70.0,96.6666666667,-1,-1,74.3333333333,89.3333333333,64.0,86.3333333333,116.333333333,140.0,54.0,72.6666666667,141.666666667,170.333333333,31.3333333333,34.0,-1,-1,80.0,116.666666667,49.0,70.0,103.333333333,153.333333333,63.6666666667,83.6666666667,-1,-1,108.666666667,101.666666667
丽水学院,25.0,25.6666666667,-1,24.0,-1,-1,9.0,7.66666666667,-1,-1,-1,-1,11.0,15.6666666667,-1,-0.999,4.0,16.3333333333,-1,-1,-1,-1,-1,-1,12.0,6.0,13.0,58.6666666667,17.3333333333,20.3333333333,26.0,28.3333333333,28.0,32.3333333333,-1,-1,10.0,23.5,-1,-1,-1,34.0,11.3333333333,7.33333333333,123.333333333,135.666666667,5.66666666667,6.33333333333,-1,-1,17.6666666667,28.0,15.6666666667,20.0,57.3333333333,73.3333333333,18.0,25.6666666667,-1,-1,12.0,12.5
西南林业大学,43.3333333333,44.3333333333,30.3333333333,30.3333333333,33.3333333333,29.3333333333,27.3333333333,24.3333333333,-1,19.6666666667,-1,14.6666666667,64.6666666667,63.6666666667,56.0,67.6666666667,-1,19.6666666667,32.0,42.0,-1,72.6666666667,-1,13.3333333333,-1,18.3333333333,56.5,80.3333333333,29.0,31.0,37.0,48.3333333333,38.6666666667,36.6666666667,-1,-6.0,-1,46.0,-1,9.33333333333,-1,43.6666666667,-1,39.3333333333,-1,161.333333333,5.0,3.0,-1,0.666666666667,35.3333333333,48.3333333333,32.6666666667,28.3333333333,-1,66.3333333333,-1,28.6666666667,-1,32.0,60.3333333333,41.3333333333
杭州电子科技大学,71.3333333333,97.0,65.6666666667,76.6666666667,-1,82.3333333333,31.5,93.3333333333,60.5,77.5,-1,45.0,-1,126.333333333,97.0,132.666666667,86.3333333333,123.333333333,-1,-1,-1,164.333333333,-1,99.5,-1,54.3333333333,125.0,172.666666667,54.3333333333,84.6666666667,70.0,114.666666667,-1,107.333333333,23.6666666667,25.6666666667,-1,105.333333333,76.0,100.0,-1,165.333333333,65.3333333333,93.0,199.666666667,236.666666667,24.3333333333,31.6666666667,21.0,38.3333333333,84.0,129.0,-1,92.3333333333,-1,162.333333333,-1,100.333333333,-1,190.0,113.666666667,128.333333333
景德镇学院,12.0,21.6666666667,-2.0,5.66666666667,-1,-1,-6.0,0.5,-9.0,5.0,3.0,-1,-1,-1,10.0,6.66666666667,-1,-1,-1,-1,-1,-1,-10.0,-4.5,-2.0,-1,-1,-1,4.0,4.0,1.0,9.5,10.3333333333,16.3333333333,-1,-1,7.66666666667,23.0,-1,-1,-1,-1,-1,-1,169.333333333,147.333333333,-1,7.5,-1,-1,23.0,18.5,-2.33333333333,-6.0,25.0,43.5,3.33333333333,19.6666666667,-1,-1,-1,-1
上海立信会计学院,73.3333333333,87.0,61.6666666667,65.6666666667,65.3333333333,75.3333333333,88.3333333333,105.333333333,-1,-1,81.3333333333,95.3333333333,86.3333333333,106.0,123.0,169.666666667,95.6666666667,132.333333333,114.666666667,125.0,155.666666667,193.333333333,118.5,142.0,39.3333333333,51.0,112.666666667,138.333333333,68.6666666667,94.3333333333,73.3333333333,94.0,89.3333333333,111.333333333,35.6666666667,34.3333333333,75.3333333333,97.0,66.3333333333,97.6666666667,122.333333333,162.333333333,58.3333333333,79.6666666667,185.333333333,220.666666667,35.6666666667,36.3333333333,51.6666666667,69.6666666667,92.0,131.0,89.6666666667,111.0,142.333333333,198.333333333,86.6666666667,121.666666667,-1,-1,95.3333333333,117.333333333
山西工程技术学院,15.0,16.0,-1,-1,11.0,3.0,31.0,23.0,0.0,4.0,-13.0,-4.0,7.0,38.0,13.0,35.0,49.0,4.0,25.0,33.0,-1,-1,-1,-1,0.0,16.0,39.0,49.0,-1,-1,-1,-1,17.0,8.0,-1,-1,16.0,20.0,-3.0,-5.0,58.0,56.0,4.0,-0.5,-1,-1,14.0,2.0,-1,-1,9.0,11.0,-1,-1,34.0,34.0,32.0,31.0,-1,-1,14.0,13.0
南京大学,126.0,173.666666667,134.0,168.333333333,155.0,222.0,137.0,197.666666667,175.666666667,248.333333333,140.0,193.666666667,164.333333333,220.666666667,174.666666667,256.0,143.0,214.333333333,187.333333333,244.333333333,193.666666667,259.333333333,217.666666667,239.333333333,109.333333333,150.333333333,187.0,259.666666667,121.666666667,187.666666667,133.666666667,202.333333333,135.0,189.0,135.666666667,174.666666667,133.0,187.0,153.333333333,212.0,184.333333333,269.0,117.666666667,181.333333333,250.333333333,297.666666667,75.0,76.3333333333,104.666666667,142.0,139.666666667,195.0,118.666666667,174.0,171.666666667,245.0,117.666666667,181.333333333,-1,306.333333333,193.0,247.666666667
铁道警察学院,19.6666666667,32.3333333333,19.3333333333,20.6666666667,16.3333333333,31.0,14.6666666667,12.6666666667,9.33333333333,22.0,15.5,15.0,19.3333333333,26.0,16.0,20.6666666667,30.0,27.3333333333,43.5,21.3333333333,42.6666666667,55.0,3.66666666667,6.66666666667,3.33333333333,14.6666666667,37.6666666667,44.0,23.0,40.0,12.6666666667,46.3333333333,23.3333333333,34.6666666667,31.0,17.5,22.6666666667,30.3333333333,18.3333333333,43.6666666667,25.3333333333,33.3333333333,20.0,29.6666666667,107.666666667,163.666666667,16.6666666667,14.6666666667,7.0,15.6666666667,50.3333333333,65.6666666667,10.3333333333,19.6666666667,10.5,15.0,16.3333333333,15.3333333333,15.3333333333,34.3333333333,50.5,18.0
